2025-05-09 13:46:42,461 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: Start.
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ZKOR_n
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: BESCHREIBUNG_n
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: KVR_n
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: LSum
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: direction
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('STAT', 'QM', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TIME', 'QM', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TMIN', 'QM', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TMAX', 'QM', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('STAT', 'M', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TIME', 'M', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TMIN', 'M', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TMAX', 'M', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: QM
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: M
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('STAT', 'KNOT~*~*~*~PH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TIME', 'KNOT~*~*~*~PH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TMIN', 'KNOT~*~*~*~PH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TMAX', 'KNOT~*~*~*~PH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('STAT', 'KNOT~*~*~*~H', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TIME', 'KNOT~*~*~*~H', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TMIN', 'KNOT~*~*~*~H', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TMAX', 'KNOT~*~*~*~H', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('STAT', 'KNOT~*~*~*~T', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TIME', 'KNOT~*~*~*~T', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:47:00,572 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TMIN', 'KNOT~*~*~*~T', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:47:00,575 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TMAX', 'KNOT~*~*~*~T', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:47:00,575 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('STAT', 'KNOT~*~*~*~RHO', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:47:00,575 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TIME', 'KNOT~*~*~*~RHO', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:47:00,575 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TMIN', 'KNOT~*~*~*~RHO', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:47:00,576 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TMAX', 'KNOT~*~*~*~RHO', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:47:00,576 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: PH_n
2025-05-09 13:47:00,576 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: T_n
2025-05-09 13:47:00,576 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: H_n
2025-05-09 13:47:00,576 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: RHO_n
2025-05-09 13:47:00,576 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: mlc_n
2025-05-09 13:47:00,576 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('STAT', 'mlc', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:47:00,577 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TIME', 'mlc', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))_n
2025-05-09 13:47:00,577 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TMIN', 'mlc', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:47:00,577 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: ('TMAX', 'mlc', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))_n
2025-05-09 13:47:00,577 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSN: _Done.
2025-05-09 13:47:00,577 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: Start.
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: self.V3_ROHRVEC: tuple-cols:
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~A', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~A', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~A', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~A', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~DTTR', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~DTTR', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~DTTR', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~DTTR', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~DWVERL', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~DWVERL', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~DWVERL', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~DWVERL', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~DWVERLABS', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~DWVERLABS', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~DWVERLABS', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,580 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~DWVERLABS', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,583 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~IAKTIV', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,583 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~IAKTIV', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,583 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~IAKTIV', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,583 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~IAKTIV', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,583 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~IRTRENN', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,583 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~IRTRENN', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,583 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~IRTRENN', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,583 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~IRTRENN', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,583 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~JV', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,583 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~JV', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,583 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~JV', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,584 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~JV', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,584 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~PDAMPF', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,584 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~PDAMPF', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,584 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~PDAMPF', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,584 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~PDAMPF', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,584 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~PHR', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,584 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TIME', 'ROHR~*~*~*~PHR', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
2025-05-09 13:47:00,584 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMIN', 'ROHR~*~*~*~PHR', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,584 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('TMAX', 'ROHR~*~*~*~PHR', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00'))
2025-05-09 13:47:00,585 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_AGSNVEC: ('STAT', 'ROHR~*~*~*~PMIN', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00'))
